timestamp,position_lat,position_long,distance,enhanced_speed,enhanced_altitude,heart_rate,cadence,fractional_cadence
1040070706,-3355041,-934687840,15245.16,18.923,2687,63,0,0
1040070707,-3354802,-934686330,15259.39,18.176,2687.6,63,0,0
1040070708,-3354116,-934684176,15280.45,17.738,2688.2,63,0,0
1040070710,-3352260,-934680793,15316.48,18.251,2689.2,63,0,0
1040070712,-3349775,-934678278,15349.37,18.316,2690,63,0,0
1040070713,-3347898,-934677002,15370.41,17.915,2690.2,63,0,0
1040070714,-3346552,-934676356,15384.26,17.355,2690.4,63,0,0
1040070716,-3342973,-934675410,15418.63,17.112,2690.8,63,0,0
1040070718,-3339216,-934675413,15453.52,17.654,2691,63,0,0
1040070719,-3337366,-934675765,15470.97,17.626,2691.2,63,0,0
1040070720,-3335255,-934676514,15491.73,17.355,2691.2,63,0,0
1040070721,-3333986,-934677225,15505.23,17.243,2691.4,63,0,0
1040070722,-3332146,-934678551,15526.3,17.243,2691.4,63,0,0
1040070723,-3330710,-934679925,15544.78,17.859,2691.6,63,0,0
1040070724,-3329406,-934681518,15563.93,18.549,2691.6,63,0,0
1040070726,-3326006,-934686928,15623.45,21.115,2690.6,63,0,0
1040070730,-3322293,-934693497,15693.74,22.618,2689.2,64,0,0
1040070731,-3321032,-934695640,15716.9,22.748,2688.6,64,0,0
1040070734,-3317487,-934701663,15782,21.041,2686.8,64,0,0
1040070736,-3315265,-934705396,15822.47,20.136,2685.4,64,0,0
1040070739,-3311768,-934710694,15881.65,18.941,2682.8,64,0,0
1040070740,-3310377,-934712209,15900.77,18.941,2681.8,64,0,0
1040070742,-3307216,-934714332,15936.29,18.484,2679.4,64,0,0
1040070744,-3303407,-934715203,15972.68,17.943,2676.8,65,0,0
1040070746,-3299509,-934714593,16009.35,18.027,2674.2,65,0,0
1040070748,-3295865,-934712885,16046.81,18.297,2671.6,64,0,0
1040070750,-3292948,-934710151,16084.1,18.297,2668.6,63,0,0
1040070752,-3291212,-934706535,16121.6,18.297,2665.4,63,0,0
1040070754,-3290820,-934702383,16160.65,19.259,2662.4,62,0,0
1040070757,-3292294,-934695445,16226.91,22.188,2658.6,61,0,0
1040070759,-3293814,-934690277,16277.14,24.017,2656.6,61,0,0
1040070761,-3295437,-934685165,16327.16,24.213,2654.8,62,0,0
1040070764,-3298243,-934677764,16400.96,23.915,2652.2,66,0,0
1040070766,-3300202,-934672871,16450.1,24.017,2651.2,70,0,0
1040070769,-3303093,-934665650,16522.6,23.915,2650.8,72,0,0
1040070772,-3305849,-934658854,16590.96,21.974,2652.2,71,0,0
1040070773,-3306828,-934656758,16612.52,21.395,2652.8,71,0,0
1040070775,-3309116,-934653128,16652.56,19.893,2654.6,71,0,0
1040070776,-3310429,-934651644,16670.98,18.391,2655.6,71,0,0
1040070778,-3313521,-934649104,16708.24,18.036,2657.8,69,0,0
1040070779,-3315172,-934648114,16726.12,17.85,2658.8,68,0,0
1040070782,-3320401,-934645744,16779.39,17.458,2661.8,66,0,0
1040070783,-3322147,-934644950,16797.18,17.85,2662.6,66,0,0
1040070785,-3325422,-934643155,16831.81,17.57,2664.2,66,0,0
1040070786,-3326861,-934642059,16848.58,17.56,2664.8,66,0,0
1040070787,-3328138,-934640664,16866.16,17.467,2665.6,66,0,0
1040070788,-3329191,-934639114,16883.6,17.458,2666,66,0,0
1040070789,-3330025,-934637431,16901.1,17.43,2666.6,66,0,0
1040070791,-3330876,-934633871,16935.4,17.28,2667.2,68,0,0
1040070793,-3330714,-934630353,16968.32,16.189,2668,68,0,0
1040070794,-3330341,-934628716,16983.97,15.844,2668.4,68,0,0
1040070795,-3329781,-934627016,17000.66,15.844,2668.8,68,0,0
1040070797,-3327970,-934623205,17040.01,17.075,2669.4,68,0,0
1040070800,-3324740,-934618114,17096.13,20.089,2671,67,0,0
1040070803,-3321202,-934612471,17158.15,20.565,2672,68,0,0
1040070806,-3317380,-934607405,17217.27,18.419,2672.4,68,0,0
1040070807,-3315892,-934606061,17235.9,18.325,2672.6,68,0,0
1040070808,-3314217,-934605030,17254.16,17.672,2672.6,68,0,0
1040070809,-3312031,-934604210,17275.79,17.458,2672.6,68,0,0
1040070810,-3310435,-934604069,17290.64,17.458,2672.4,69,0,0
1040070811,-3308463,-934604147,17308.92,17.42,2672.2,70,0,0
1040070813,-3304176,-934605265,17350.12,17.85,2672,70,0,0
1040070816,-3298935,-934608110,17405.48,18.521,2671.8,71,0,0
1040070819,-3293248,-934611147,17465.32,19.333,2671.6,72,0,0
1040070821,-3289176,-934612769,17506,19.93,2671.8,72,0,0
1040070822,-3286932,-934613317,17527.41,20.136,2671.8,72,0,0
1040070824,-3282316,-934613695,17570.38,20.873,2672,71,0,0
1040070827,-3275558,-934612405,17634.34,20.649,2673.2,70,0,0
1040070829,-3271392,-934610277,17677.8,20.873,2674.4,69,0,0
1040070832,-3265786,-934605586,17745.86,22.45,2675.6,68,0,0
1040070835,-3260084,-934600124,17819.28,23.868,2676.4,67,0,0
1040070837,-3256389,-934596719,17866,23.009,2676.6,66,0,0
1040070840,-3251422,-934591765,17931.24,21.274,2676.6,66,0,0
1040070841,-3250003,-934590108,17951.54,21.274,2676.6,66,0,0
1040070844,-3246486,-934584501,18013.41,19.147,2676.4,66,0,0
1040070847,-3244946,-934578830,18068.25,19.8,2676.2,65,0,0
1040070850,-3243933,-934571820,18134.34,20.042,2675.8,65,0,0
1040070851,-3243695,-934570074,18150.77,19.912,2675.8,65,0,0
1040070854,-3242270,-934563790,18210.95,19.912,2674.6,62,0,0
1040070855,-3241408,-934561762,18231.48,20.042,2674,62,0,0
1040070857,-3239036,-934558034,18272.64,20.052,2672.6,62,0,0
1040070858,-3237652,-934556359,18292.84,20.089,2671.8,62,0,0
1040070860,-3234298,-934553323,18334.93,20.826,2670,62,0,0
1040070861,-3232388,-934552013,18356.43,21.479,2669.2,62,0,0
1040070864,-3226336,-934548415,18421.81,21.946,2665.8,63,0,0
1040070866,-3222253,-934546172,18465.06,21.395,2662.8,63,0,0
1040070869,-3216658,-934542555,18527,21.395,2658.8,63,0,0
1040070870,-3214982,-934541051,18547.93,21.395,2657.6,64,0,0
1040070873,-3210623,-934535202,18615.89,21.125,2654,65,0,0
1040070876,-3206758,-934529998,18676.29,20.089,2651,66,0,0
1040070877,-3205590,-934528782,18691.97,19.678,2649.8,66,0,0
1040070878,-3204020,-934527491,18710.86,19.165,2648.8,66,0,0
1040070880,-3200404,-934525674,18748.51,18.848,2646.8,66,0,0
1040070882,-3196301,-934524964,18787.17,19.259,2645.2,66,0,0
1040070885,-3189731,-934525394,18848.26,20.304,2643.6,66,0,0
1040070888,-3182973,-934526403,18911.6,20.733,2642.8,66,0,0
1040070891,-3176185,-934527238,18974.98,20.602,2644,65,0,0
1040070893,-3171884,-934528089,19015.63,20.602,2646.4,64,0,0
1040070895,-3167722,-934529212,19055.61,19.744,2648.8,63,0,0
1040070898,-3161757,-934531282,19114.16,19.109,2652.2,63,0,0
1040070900,-3157805,-934532508,19152.52,18.484,2653.8,63,0,0
1040070903,-3151866,-934533784,19208.84,18.82,2655,63,0,0
1040070904,-3149948,-934534120,19226.89,18.624,2655.2,64,0,0
1040070906,-3146252,-934535114,19262.42,17.803,2655.4,64,0,0
1040070907,-3144447,-934535871,19280.58,17.803,2655.2,65,0,0
1040070910,-3138798,-934538789,19339.59,19.968,2654.2,66,0,0
1040070911,-3136772,-934539817,19360.67,20.369,2654,66,0,0
1040070912,-3134643,-934540707,19382.07,21.227,2653.8,65,0,0
1040070914,-3130229,-934542288,19425.57,21.694,2653.4,65,0,0
1040070917,-3123655,-934544565,19490.09,21.227,2652.6,63,0,0
1040070920,-3117328,-934546534,19551.54,20.35,2651.4,61,0,0
1040070921,-3115248,-934547004,19571.31,19.893,2650.6,61,0,0
1040070922,-3113113,-934547287,19591.27,19.893,2649.8,62,0,0
1040070924,-3108951,-934546995,19630.02,19.604,2648,62,0,0
1040070926,-3105040,-934545428,19669.2,19.893,2645.8,62,0,0
1040070928,-3101644,-934542840,19709.01,19.576,2643.2,62,0,0
1040070931,-3097686,-934537885,19768.11,19.445,2638.8,62,0,0
1040070934,-3094339,-934532884,19824.15,18.661,2635.6,62,0,0
1040070936,-3092170,-934529859,19858.81,17.458,2633.4,62,0,0
1040070937,-3091006,-934528593,19874.79,16.245,2632.2,62,0,0
1040070939,-3088181,-934526896,19905.55,15.545,2630,63,0,0
1040070941,-3084875,-934526638,19936.44,15.554,2628,63,0,0
1040070943,-3081567,-934527704,19968.79,16.179,2625.8,64,0,0
1040070945,-3078900,-934530092,20002.41,16.179,2624,64,0,0
1040070947,-3077156,-934535418,20055.36,17.374,2621.6,63,0,0
1040070949,-3077741,-934539309,20092.12,17.318,2620.6,63,0,0
1040070952,-3079498,-934545162,20149.11,18.531,2619,62,0,0
1040070953,-3080013,-934547160,20168.33,18.624,2618.8,61,0,0
1040070954,-3080309,-934549173,20187.27,18.531,2618.6,61,0,0
1040070956,-3079978,-934553156,20224.57,18.176,2618.6,62,0,0
1040070958,-3078185,-934556691,20261.6,18.176,2620,62,0,0
1040070960,-3075280,-934559560,20299.7,17.252,2622,62,0,0
1040070963,-3070929,-934561921,20345.71,16.497,2624.8,63,0,0
1040070966,-3065853,-934564213,20397.39,17.29,2627.6,64,0,0
1040070968,-3062269,-934565924,20434.24,18.54,2629.6,65,0,0
1040070971,-3056593,-934568879,20493.65,19.744,2632.4,67,0,0
1040070972,-3054718,-934570031,20514.08,20.08,2633.6,67,0,0
1040070975,-3049246,-934574098,20577.45,21.069,2636.6,68,0,0
1040070976,-3047502,-934575666,20599.25,21.433,2637.6,68,0,0
1040070979,-3042565,-934580827,20665.71,22.263,2640.2,69,0,0
1040070980,-3042565,-934580827,20665.71,22.263,2640.2,69,0,0
1040070982,-3037951,-934586555,20734.16,22.888,2642.4,70,0,0
1040070985,-3033414,-934592309,20802.35,22.459,2644.2,71,0,0
1040070988,-3029034,-934597802,20867.74,21.489,2645,71,0,0
1040070990,-3026124,-934601172,20909.17,20.518,2645.2,70,0,0
1040070992,-3022871,-934603988,20949.21,20.089,2645.4,69,0,0
1040070993,-3021020,-934605085,20969.18,20.089,2645.2,69,0,0
1040070994,-3018999,-934605954,20989.59,20.22,2645.2,70,0,0
1040070995,-3016813,-934606543,21010.58,20.63,2644.8,70,0,0
1040070997,-3012085,-934607025,21054.76,21.349,2644,73,0,0
1040070998,-3009563,-934606957,21078.1,22.814,2643.4,74,0,0
1040071001,-3001704,-934606763,21150.95,23.952,2641.8,74,0,0
1040071003,-2996460,-934606606,21199.56,23.98,2641.2,73,0,0
1040071006,-2988571,-934606409,21272.69,23.933,2640.4,72,0,0
1040071009,-2980654,-934606137,21346.1,23.98,2638.4,72,0,0
1040071010,-2977989,-934606039,21370.83,23.98,2637.6,72,0,0
1040071013,-2969867,-934605756,21446.14,25.361,2634,70,0,0
1040071015,-2963772,-934605660,21502.63,25.51,2631.2,68,0,0
1040071018,-2955988,-934605557,21574.79,25.361,2627,64,0,0
1040071020,-2950547,-934605417,21625.23,25.361,2624,64,0,0
1040071022,-2945138,-934605116,21675.44,25.361,2621.4,63,0,0
1040071024,-2939883,-934604721,21724.27,25.044,2618.6,63,0,0
1040071027,-2931825,-934603785,21799.48,24.922,2614.6,63,0,0
1040071029,-2926404,-934602775,21850.6,25.473,2612.4,63,0,0
1040071031,-2920909,-934601511,21902.88,26.023,2610.4,63,0,0
1040071033,-2915323,-934600146,21956.2,26.602,2609.4,63,0,0
1040071034,-2912554,-934599436,21982.7,26.602,2609,63,0,0
1040071035,-2909804,-934598723,22009.04,26.434,2608.6,64,0,0
1040071037,-2904328,-934597346,22061.39,26.098,2608.4,65,0,0
1040071039,-2898917,-934595938,22113.23,26.098,2608.8,65,0,0
1040071041,-2893593,-934594427,22164.56,26.098,2609.8,64,0,0
1040071042,-2890959,-934593611,22190.13,25.893,2610.6,64,0,0
1040071045,-2883509,-934590674,22264.46,24.54,2613.6,64,0,0
1040071048,-2876870,-934586742,22336.13,23.588,2618.2,63,0,0
1040071051,-2870915,-934582239,22405.49,23.093,2623.6,64,0,0
1040071052,-2869035,-934580724,22427.93,22.786,2625.2,64,0,0
1040071055,-2863680,-934576030,22494.12,21.927,2631.4,66,0,0
1040071057,-2860347,-934572743,22537.66,21.545,2635.6,67,0,0
1040071058,-2858891,-934570963,22559.06,21.339,2637.6,68,0,0
1040071060,-2856560,-934567145,22600.76,20.929,2641.2,68,0,0
1040071061,-2855703,-934565126,22621.21,20.639,2643,68,0,0
1040071063,-2854659,-934560939,22661.48,19.94,2646.6,68,0,0
1040071065,-2854447,-934556573,22702.31,19.93,2650.4,66,0,0
1040071066,-2854601,-934554391,22722.71,19.809,2652.2,66,0,0
1040071069,-2856159,-934548243,22781.85,19.93,2657.6,64,0,0
1040071072,-2857811,-934542290,22839.46,19.053,2662,63,0,0
1040071075,-2859160,-934537128,22889.2,15.974,2665.8,64,0,0
1040071078,-2860003,-934533404,22924.79,11.374,2668.8,64,0,0
1040071081,-2860506,-934531324,22944.74,5.841,2671.8,65,0,0
1040071085,-2860813,-934530513,22952.84,2.286,2674,65,0,0
1040071089,-2861406,-934528851,22969.25,5.057,2676.6,67,0,0
1040071093,-2862554,-934526688,22992.11,4.787,2678.8,67,0,0
1040071095,-2862954,-934525816,23001.05,4.731,2679.6,67,0,0
1040071097,-2863263,-934524669,23012.14,5.514,2680.2,68,0,0
1040071098,-2863303,-934524035,23018.04,5.514,2680.4,68,0,0
1040071099,-2863252,-934523383,23024.14,5.738,2680.6,68,0,0
1040071101,-2862547,-934521953,23039.06,7.138,2681,68,0,0
1040071102,-2861926,-934521272,23047.6,7.94,2681.2,68,0,0
1040071105,-2859789,-934518601,23079.44,11.076,2681.8,68,0,0
1040071108,-2857335,-934514681,23122.52,14.659,2682.2,69,0,0
1040071111,-2854154,-934510245,23173.39,16.441,2682.2,71,0,0
1040071112,-2852856,-934508841,23191.17,16.935,2682.2,71,0,0
1040071115,-2848273,-934505048,23246.48,18.456,2682.2,72,0,0
1040071118,-2842912,-934501421,23306.6,20.164,2682.6,73,0,0
1040071119,-2840999,-934500202,23327.66,20.5,2683.2,73,0,0
1040071122,-2835078,-934496425,23392.87,21.442,2685,73,0,0
1040071124,-2831265,-934493494,23437.57,21.619,2686.6,72,0,0
1040071127,-2826606,-934488285,23502.66,21.442,2689.6,70,0,0
1040071130,-2822358,-934482823,23567.06,21.526,2694,69,0,0
1040071133,-2817951,-934477959,23628.15,20.164,2699.2,68,0,0
1040071136,-2812749,-934473922,23689.5,20.332,2705.2,68,0,0
1040071138,-2808796,-934472096,23729.94,20.126,2708.8,67,0,0
1040071139,-2806659,-934471462,23750.6,20.126,2710.6,67,0,0
1040071140,-2804023,-934470913,23775.56,20.126,2712.2,67,0,0
1040071142,-2799420,-934470460,23818.43,21.199,2714.2,67,0,0
1040071145,-2792909,-934470263,23878.81,20.919,2715.8,67,0,0
1040071147,-2788204,-934470093,23922.45,21.199,2716.2,67,0,0
1040071150,-2781097,-934469893,23988.34,21.535,2715.4,66,0,0
1040071151,-2778636,-934469858,24011.15,21.535,2714.8,66,0,0
1040071154,-2771063,-934469839,24081.32,22.963,2711.4,66,0,0
1040071157,-2763403,-934469548,24152.37,23.56,2706.2,66,0,0
1040071160,-2755673,-934469285,24224.06,23.495,2701.2,66,0,0
1040071163,-2748082,-934469079,24294.44,23.495,2695.4,66,0,0
1040071166,-2740487,-934469274,24364.89,23.56,2689.4,65,0,0
1040071167,-2737933,-934469565,24388.72,23.56,2687.4,65,0,0
1040071170,-2730293,-934471200,24461.21,23.597,2681.6,65,0,0
1040071171,-2727743,-934471989,24485.96,24.334,2679.6,65,0,0
1040071173,-2722620,-934473923,24536.73,24.838,2675.8,65,0,0
1040071175,-2717508,-934475865,24587.45,25.156,2672.2,66,0,0
1040071177,-2712370,-934477813,24638.41,24.838,2668.8,66,0,0
1040071180,-2704948,-934480747,24712.43,24.838,2664.4,68,0,0
1040071182,-2700086,-934482423,24760.13,23.868,2661.8,68,0,0
1040071185,-2692830,-934484172,24829.37,22.879,2657.4,68,0,0
1040071186,-2690397,-934484549,24852.19,22.879,2656,67,0,0
1040071189,-2683004,-934485275,24921.05,23.149,2652,64,0,0
1040071191,-2677979,-934485573,24967.71,23.149,2649.4,64,0,0
1040071193,-2672940,-934485861,25014.49,23.149,2647,65,0,0
1040071196,-2665405,-934486631,25084.7,23.289,2642.6,65,0,0
1040071197,-2662927,-934487071,25108.03,23.327,2641.2,65,0,0
1040071200,-2655580,-934489366,25179.49,23.793,2636.4,66,0,0
1040071202,-2650932,-934491705,25227.82,23.532,2633,70,0,0
1040071203,-2648831,-934493172,25251.61,23.635,2631.4,70,0,0
1040071206,-2642928,-934498029,25322.7,23.784,2625.4,67,0,0
1040071209,-2637568,-934503670,25395.04,23.877,2619.8,64,0,0
1040071211,-2633894,-934507349,25443.38,23.877,2616.4,64,0,0
1040071214,-2628087,-934512603,25516.19,23.999,2612.8,65,0,0
1040071217,-2622084,-934517468,25588.02,24.129,2609.2,63,0,0
1040071220,-2615397,-934521870,25662.37,24.25,2604.8,63,0,0
1040071221,-2613108,-934523269,25687.28,24.288,2603.2,63,0,0
1040071224,-2606247,-934527307,25761.2,24.502,2599,65,0,0
1040071227,-2599478,-934531231,25833.83,24.502,2595,68,0,0
1040071230,-2593176,-934535034,25902.18,22.226,2591,69,0,0
1040071234,-2585593,-934539452,25983.65,20.182,2585.2,67,0,0
1040071235,-2583718,-934540558,26003.87,20.238,2583.8,67,0,0
1040071238,-2578168,-934543655,26062.86,19.399,2579.8,66,0,0
1040071240,-2574659,-934545421,26099.32,18.428,2577,67,0,0
1040071243,-2569605,-934547183,26149.06,16.609,2572.2,67,0,0
1040071244,-2567833,-934547470,26165.7,16.609,2570.6,68,0,0
1040071246,-2564139,-934547594,26199.98,17.234,2567.8,68,0,0
1040071249,-2558411,-934547094,26253.22,18.242,2563.4,68,0,0
1040071251,-2553727,-934546758,26296.74,19.809,2560.6,68,0,0
1040071254,-2547382,-934546518,26355.58,20.761,2556.2,68,0,0
1040071257,-2540018,-934546143,26423.93,21.433,2552.4,68,0,0
1040071260,-2533577,-934545857,26483.68,21.209,2549,68,0,0
1040071262,-2528911,-934545259,26527.35,19.977,2546.4,68,0,0
1040071263,-2526941,-934544694,26546.35,18.857,2545.2,68,0,0
1040071264,-2525038,-934543950,26565.3,18.717,2544.2,68,0,0
1040071266,-2521331,-934542032,26604.05,19.352,2542.6,68,0,0
1040071269,-2516077,-934538887,26660.9,19.977,2541,67,0,0
1040071271,-2512301,-934536376,26703.01,20.742,2540.6,68,0,0
1040071274,-2506526,-934532420,26768.03,21.423,2541.4,68,0,0
1040071276,-2502704,-934530006,26810,20.817,2543,68,0,0
1040071279,-2496687,-934527155,26871.83,20.742,2545.8,68,0,0
1040071281,-2492454,-934525950,26912.66,20.528,2548.2,68,0,0
1040071282,-2490297,-934525665,26932.83,20.472,2549.2,68,0,0
1040071283,-2488091,-934525632,26953.27,20.444,2550.2,68,0,0
1040071285,-2483601,-934526293,26995.39,20.444,2552.2,67,0,0
1040071286,-2481431,-934526943,27016.39,20.444,2553.2,67,0,0
1040071288,-2477150,-934528672,27059.25,21.293,2555.6,67,0,0
1040071291,-2470792,-934532505,27128.19,20.901,2559.2,67,0,0
1040071292,-2469310,-934533513,27144.83,21.003,2560.2,66,0,0
1040071295,-2463539,-934537416,27209.53,21.293,2563.8,66,0,0
1040071298,-2457946,-934541376,27273.16,21.115,2567,65,0,0
1040071300,-2454341,-934543877,27313.93,20.257,2569,64,0,0
1040071303,-2449180,-934547476,27372.36,19.371,2571,64,0,0
1040071306,-2444260,-934550909,27428.08,18.437,2571.4,65,0,0
1040071310,-2438404,-934554988,27494.36,16.366,2570.4,65,0,0
1040071313,-2433564,-934558217,27548.4,17.924,2569.4,65,0,0
1040071314,-2431842,-934559388,27567.73,18.643,2569,65,0,0
1040071317,-2426599,-934562983,27626.78,19.65,2567.2,65,0,0
1040071320,-2421338,-934566579,27685.98,19.389,2565.2,65,0,0
1040071323,-2415777,-934570244,27747.83,20.658,2562.6,64,0,0
1040071325,-2412143,-934572669,27788.4,20.229,2561,65,0,0
1040071328,-2406557,-934576420,27850.89,20.621,2558.6,64,0,0
1040071331,-2400980,-934580084,27912.86,20.639,2556.4,65,0,0
1040071333,-2397343,-934582521,27953.53,20.546,2555,67,0,0
1040071336,-2391839,-934586268,28015.37,20.593,2552.8,67,0,0
1040071339,-2386334,-934589972,28076.99,20.5,2550.8,66,0,0
1040071342,-2380792,-934593641,28138.73,20.5,2548.8,66,0,0
1040071345,-2375143,-934597381,28201.64,20.602,2546.6,66,0,0
1040071348,-2369353,-934601279,28266.47,21.041,2544.2,67,0,0
1040071351,-2363504,-934605166,28331.69,21.563,2541.6,66,0,0
1040071352,-2361553,-934606458,28353.42,21.601,2540.6,67,0,0
1040071355,-2355754,-934610394,28418.52,21.666,2538.2,66,0,0
1040071358,-2349951,-934614245,28483.2,21.619,2535.8,66,0,0
1040071361,-2344315,-934618004,28546.12,20.723,2533.8,65,0,0
1040071362,-2342071,-934619525,28571.3,20.723,2533.2,64,0,0
1040071365,-2336694,-934623085,28631.19,21.442,2532.2,63,0,0
1040071368,-2330662,-934626961,28697.77,21.153,2531.4,63,0,0
1040071369,-2329187,-934627826,28713.64,20.966,2531,63,0,0
1040071372,-2323358,-934630768,28774.29,20.238,2530.2,63,0,0
1040071373,-2321380,-934631446,28793.64,19.604,2530,63,0,0
1040071376,-2315080,-934632703,28853.15,19.968,2528.8,63,0,0
1040071377,-2312528,-934633013,28876.97,20.238,2528.4,63,0,0
1040071379,-2308609,-934633262,28913.36,19.996,2527.8,62,0,0
1040071382,-2302240,-934633800,28972.6,19.52,2527.6,62,0,0
1040071384,-2298220,-934633916,29009.88,18.549,2527.8,62,0,0
1040071388,-2291050,-934632811,29077.42,16.002,2527.6,63,0,0
1040071390,-2287976,-934631473,29108.55,15.704,2527.2,64,0,0
1040071391,-2286538,-934630662,29123.88,15.414,2526.8,64,0,0
1040071392,-2285164,-934629694,29139.5,15.424,2526.4,66,0,0
1040071394,-2282362,-934627319,29173.64,15.704,2525.6,65,0,0
1040071398,-2278209,-934622686,29231.4,14.677,2523.8,65,0,0
1040071401,-2275941,-934619317,29269.27,11.598,2521.8,65,0,0
1040071404,-2274819,-934617141,29292.08,6.737,2520.2,64,0,0
1040071409,-2273498,-934613819,29325.4,7.744,2518.2,66,0,0
1040071411,-2272271,-934612375,29343.07,9.135,2517.4,66,0,0
1040071412,-2271230,-934611765,29354.24,9.732,2516.8,66,0,0
1040071414,-2269360,-934611446,29371.95,9.863,2516,66,0,0
1040071415,-2268248,-934611615,29382.36,9.863,2515.6,67,0,0
1040071416,-2267245,-934611938,29392.11,9.732,2515.2,67,0,0
1040071417,-2266180,-934612684,29404.14,9.788,2514.6,67,0,0
1040071418,-2265608,-934613442,29412.98,10.292,2514,67,0,0
1040071420,-2264446,-934615676,29436.45,11.682,2513.2,66,0,0
1040071422,-2262996,-934618250,29464,12.382,2512.6,67,0,0
1040071423,-2262298,-934619077,29474.01,12.382,2512.4,66,0,0
1040071424,-2261195,-934619941,29487.01,12.466,2512.2,65,0,0
1040071425,-2259914,-934620495,29499.96,12.792,2512.2,68,0,0
1040071426,-2258140,-934621158,29517.49,13.259,2512.2,70,0,0
1040071429,-2253364,-934622010,29562.58,15.899,2512.8,72,0,0
1040071432,-2247257,-934622475,29619.35,19.007,2513,69,0,0
1040071434,-2242681,-934622745,29661.84,20.901,2512,65,0,0
1040071436,-2237812,-934623011,29707.03,22.151,2510.2,68,0,0
1040071439,-2230225,-934623355,29777.42,23.159,2507,68,0,0
1040071442,-2222717,-934623699,29847.08,22.898,2503.4,67,0,0
1040071445,-2215232,-934624137,29916.58,23.009,2500.2,67,0,0
1040071448,-2207646,-934625032,29987.38,23.131,2498.4,68,0,0
1040071449,-2205071,-934625404,30011.5,23.709,2498,68,0,0
1040071452,-2197194,-934626561,30085.29,24.502,2496.4,69,0,0
1040071453,-2194566,-934626942,30109.9,24.39,2495.8,70,0,0
1040071455,-2188864,-934627886,30163.48,24.101,2495,71,0,0
1040071458,-2181810,-934629395,30230.38,24.101,2493.2,71,0,0
1040071461,-2174660,-934631982,30300.98,23.252,2491.4,71,0,0
1040071464,-2167968,-934635574,30371.52,23.373,2489.4,71,0,0
1040071465,-2165797,-934636882,30395.04,23.373,2488.6,71,0,0
1040071468,-2159407,-934640748,30464.39,23.252,2486,70,0,0
1040071471,-2152970,-934644159,30532.03,22.45,2483.4,69,0,0
1040071472,-2150718,-934645120,30554.74,22.804,2482.6,68,0,0
1040071475,-2143876,-934647779,30622.84,22.804,2480.6,68,0,0
1040071478,-2136954,-934650394,30691.48,22.73,2478.8,68,0,0
1040071479,-2134591,-934651150,30714.48,22.804,2478.2,68,0,0
1040071482,-2127268,-934652610,30783.77,22.907,2477,67,0,0
1040071485,-2119854,-934653497,30852.98,22.981,2475.4,66,0,0
1040071488,-2112684,-934654974,30920.91,22.926,2474.2,64,0,0
1040071490,-2108056,-934656975,30967.75,23.373,2473.6,64,0,0
1040071491,-2105821,-934658280,30991.77,23.821,2473.2,63,0,0
1040071492,-2103645,-934659724,31016.03,24.222,2473,63,0,0
1040071495,-2097153,-934664125,31088.88,24.157,2471.2,64,0,0
1040071497,-2092147,-934666664,31141.03,23.831,2470.6,64,0,0
1040071498,-2090213,-934667358,31160.08,23.831,2470.4,64,0,0
1040071500,-2084725,-934668711,31212.54,23.877,2470.4,64,0,0
1040071501,-2082183,-934669024,31236.27,23.877,2470.6,64,0,0
1040071504,-2075093,-934669351,31302.06,23.7,2471.2,65,0,0
1040071505,-2072081,-934669439,31329.99,23.691,2471.2,65,0,0
1040071508,-2065074,-934669601,31394.95,23.383,2470.4,65,0,0
1040071511,-2057551,-934669834,31464.7,23.233,2468.4,64,0,0
1040071514,-2052571,-934670047,31510.9,23.196,2466.2,63,0,0
1040071516,-2045336,-934670293,31577.99,22.422,2463.2,62,0,0
1040071519,-2038504,-934670455,31641.33,21.05,2461.8,62,0,0
1040071522,-2032155,-934670697,31700.22,19.529,2461.4,63,0,0
1040071524,-2028257,-934670890,31736.39,18.064,2461.8,63,0,0
1040071527,-2022505,-934671327,31789.86,17.85,2462.8,63,0,0
1040071530,-2016648,-934671958,31844.47,18.456,2464.8,63,0,0
1040071531,-2014623,-934672293,31863.49,19.091,2465.8,63,0,0
1040071534,-2008451,-934673745,31922.29,19.818,2467.8,63,0,0
1040071536,-2004287,-934675059,31962.79,20.229,2468.6,65,0,0
1040071538,-1999965,-934676718,32005.73,21.442,2469,66,0,0
1040071540,-1995491,-934678487,32050.36,22.338,2469,66,0,0
1040071543,-1988521,-934681265,32119.97,23.383,2468,65,0,0
1040071546,-1981185,-934684135,32193.04,24.111,2466.4,65,0,0
1040071549,-1974064,-934686838,32263.7,23.429,2465,65,0,0
1040071552,-1967180,-934689602,32332.52,23.429,2464,63,0,0
1040071553,-1964902,-934690520,32355.3,23.429,2463.8,62,0,0
1040071556,-1958289,-934693349,32422.04,21.964,2462.8,63,0,0
1040071558,-1954078,-934695465,32465.78,21.862,2462,63,0,0
1040071561,-1947878,-934699192,32532.96,22.468,2461,63,0,0
1040071563,-1943754,-934701817,32578.36,22.468,2460.4,63,0,0
1040071566,-1937427,-934705694,32647.25,22.683,2459,63,0,0
1040071569,-1930911,-934709633,32717.95,23.653,2457.2,63,0,0
1040071571,-1926394,-934712219,32766.27,23.989,2456,63,0,0
1040071574,-1919381,-934715583,32838.48,23.943,2454.4,63,0,0
1040071576,-1914513,-934717621,32887.44,23.989,2453.4,63,0,0
1040071579,-1907324,-934720328,32958.69,23.989,2452.4,63,0,0
