timestamp,position_lat,position_long,distance,enhanced_speed,enhanced_altitude,heart_rate,cadence,fractional_cadence
1040074511,-1896616,-934726425,2603.82,20.835,2445.2,63,0,0
1040074514,-1903221,-934724046,2668.94,21.75,2446.4,63,0,0
1040074517,-1909990,-934721659,2735.52,22.058,2447.8,63,0,0
1040074520,-1916740,-934719136,2802.36,22.058,2449.6,63,0,0
1040074522,-1921211,-934717284,2847.26,22.188,2451,66,0,0
1040074523,-1923400,-934716321,2869.44,22.188,2451.6,67,0,0
1040074526,-1929857,-934713189,2936.05,22.198,2452.6,69,0,0
1040074528,-1934077,-934710866,2980.77,22.235,2453,68,0,0
1040074529,-1936154,-934709639,3003.17,22.235,2453.2,67,0,0
1040074532,-1942582,-934705675,3073.29,23.373,2454.2,66,0,0
1040074534,-1946942,-934702951,3121.03,23.7,2455.2,66,0,0
1040074537,-1953377,-934699038,3190.96,22.944,2456,66,0,0
1040074540,-1959835,-934695453,3259.56,23.065,2456.8,66,0,0
1040074543,-1966676,-934692344,3329.27,22.972,2457.8,65,0,0
1040074545,-1971388,-934690387,3376.62,22.972,2458.4,65,0,0
1040074548,-1978687,-934687509,3449.4,24.297,2460.4,65,0,0
1040074550,-1983688,-934685562,3499.17,24.866,2461.4,65,0,0
1040074552,-1988747,-934683547,3549.69,25.24,2462,65,0,0
1040074554,-1993877,-934681517,3600.88,25.463,2462.6,64,0,0
1040074556,-1998967,-934679525,3651.58,25.37,2463,64,0,0
1040074558,-2003902,-934677622,3700.64,24.344,2463.4,65,0,0
1040074561,-2010951,-934675155,3769.93,23.168,2465.2,65,0,0
1040074562,-2013329,-934674494,3792.81,22.944,2466.2,65,0,0
1040074565,-2020559,-934672928,3861.43,23.168,2467.8,66,0,0
1040074566,-2023015,-934672655,3884.33,22.944,2468.2,66,0,0
1040074569,-2030570,-934672447,3954.39,23.215,2468.6,66,0,0
1040074570,-2033193,-934672389,3978.7,24.092,2468.6,66,0,0
1040074571,-2035895,-934672359,4003.74,24.502,2468.2,65,0,0
1040074573,-2041398,-934672229,4054.76,25.463,2467.6,64,0,0
1040074575,-2046999,-934672084,4106.69,25.799,2466.6,64,0,0
1040074577,-2052624,-934671971,4158.83,25.893,2465.2,66,0,0
1040074579,-2058324,-934671728,4211.71,25.799,2463.8,66,0,0
1040074581,-2064030,-934671507,4264.64,26.07,2462.8,66,0,0
1040074583,-2069712,-934671338,4317.32,26.163,2462.4,68,0,0
1040074585,-2075267,-934671191,4368.82,25.622,2462,68,0,0
1040074588,-2082954,-934670975,4440.11,23.112,2462.2,66,0,0
1040074591,-2089839,-934670292,4504.27,21.181,2463.2,64,0,0
1040074592,-2092024,-934669817,4524.99,20.947,2463.6,64,0,0
1040074595,-2098411,-934667509,4588.07,21.022,2464.8,63,0,0
1040074598,-2104486,-934663803,4654.21,22.076,2465.4,62,0,0
1040074601,-2110262,-934659674,4720.17,21.694,2465.4,62,0,0
1040074603,-2114239,-934657373,4762.83,21.545,2465.4,63,0,0
1040074606,-2120945,-934655307,4828.05,21.694,2465.6,63,0,0
1040074609,-2127895,-934654297,4893.17,21.675,2465.6,65,0,0
1040074610,-2130063,-934654111,4913.33,21.106,2466.4,66,0,0
1040074613,-2136203,-934653106,4971.03,18.829,2468.2,65,0,0
1040074614,-2138155,-934652568,4989.8,18.783,2468.6,65,0,0
1040074615,-2140073,-934651977,5008.4,18.745,2469,65,0,0
1040074618,-2146120,-934649749,5068.2,19.846,2470.4,64,0,0
1040074621,-2152327,-934647320,5130.03,20.686,2471.6,66,0,0
1040074623,-2156411,-934645679,5170.86,20.257,2472,69,0,0
1040074624,-2158355,-934644809,5190.63,20.257,2472,69,0,0
1040074627,-2163846,-934641795,5248.8,19.324,2472.6,72,0,0
1040074628,-2165655,-934640709,5268.39,19.482,2472.8,72,0,0
1040074631,-2171197,-934637402,5328.31,19.958,2473.6,73,0,0
1040074634,-2176647,-934634246,5386.79,19.65,2475.2,71,0,0
1040074635,-2178481,-934633329,5405.81,19.482,2475.8,70,0,0
1040074638,-2184150,-934631158,5462.17,19.212,2477.2,67,0,0
1040074639,-2186121,-934630638,5481.07,19.203,2477.8,66,0,0
1040074642,-2192218,-934629451,5538.67,19.147,2479.6,64,0,0
1040074643,-2194295,-934629132,5558.16,19.147,2480.4,64,0,0
1040074646,-2200592,-934628282,5617.05,19.184,2482.8,63,0,0
1040074649,-2207019,-934627351,5677.24,19.538,2485.4,62,0,0
1040074652,-2213592,-934626489,5738.7,19.958,2488.2,62,0,0
1040074653,-2215818,-934626288,5759.42,20.136,2489.2,61,0,0
1040074656,-2222591,-934625742,5822.4,21.059,2491.8,62,0,0
1040074658,-2227201,-934625551,5865.15,20.751,2493.4,62,0,0
1040074661,-2234098,-934625286,5929.12,21.097,2496.2,61,0,0
1040074664,-2240967,-934624945,5992.85,20.882,2498.2,60,0,0
1040074665,-2243067,-934624841,6012.34,20.042,2498.8,60,0,0
1040074668,-2249067,-934624550,6068.01,18.297,2500.8,61,0,0
1040074670,-2252565,-934624411,6100.46,16.31,2502.4,61,0,0
1040074673,-2256983,-934623838,6141.8,13.408,2504.8,60,0,0
1040074678,-2263088,-934622437,6199.89,11.346,2509.6,59,0,0
1040074680,-2265285,-934621927,6220.8,10.824,2511.2,62,0,0
1040074683,-2268106,-934621402,6247.4,8.808,2512.4,63,0,0
1040074689,-2274165,-934621515,6303.76,10.572,2512.6,65,0,0
1040074691,-2276524,-934622401,6327.19,11.878,2512.6,66,0,0
1040074692,-2277619,-934623091,6339.21,11.99,2512.8,67,0,0
1040074696,-2281283,-934626305,6384.55,11.16,2514.4,68,0,0
1040074701,-2285920,-934630291,6441.39,11.467,2519,68,0,0
1040074703,-2288090,-934631784,6465.85,12.009,2520.6,67,0,0
1040074707,-2293471,-934634284,6521.04,14.043,2523.4,66,0,0
1040074711,-2299401,-934635054,6576.6,13.725,2524.8,66,0,0
1040074715,-2305858,-934634708,6636.56,15.349,2526.4,66,0,0
1040074716,-2307596,-934634587,6652.7,15.76,2526.8,67,0,0
1040074719,-2313163,-934634055,6704.54,17.56,2527.8,68,0,0
1040074720,-2315117,-934633864,6722.74,17.924,2528,68,0,0
1040074723,-2321231,-934632964,6780.06,19.333,2528.6,68,0,0
1040074724,-2323306,-934632460,6799.86,19.408,2528.6,68,0,0
1040074726,-2327371,-934631185,6839.42,19.641,2528.8,68,0,0
1040074727,-2329326,-934630300,6859.33,19.324,2528.8,68,0,0
1040074730,-2335021,-934626817,6921.34,20.723,2528.6,66,0,0
1040074733,-2340756,-934622972,6985.47,21.311,2528.6,66,0,0
1040074734,-2342746,-934621638,7007.71,21.871,2528.6,65,0,0
1040074736,-2346861,-934618851,7053.87,22.851,2528.8,64,0,0
1040074739,-2353135,-934614551,7124.52,23.411,2529.4,63,0,0
1040074742,-2359608,-934610182,7197.05,24.232,2530.4,63,0,0
1040074743,-2361796,-934608722,7221.48,24.269,2530.6,63,0,0
1040074746,-2368384,-934604295,7295.2,24.437,2531.4,63,0,0
1040074749,-2374699,-934600075,7365.74,23.868,2533.2,63,0,0
1040074751,-2378852,-934597293,7412.16,23.765,2535,64,0,0
1040074754,-2385020,-934593161,7481.11,23.149,2538,63,0,0
1040074757,-2391113,-934589075,7549.25,22.991,2540.4,63,0,0
1040074759,-2395069,-934586430,7593.45,21.946,2541.6,63,0,0
1040074762,-2400851,-934582529,7658.23,21.601,2543.4,63,0,0
1040074765,-2406472,-934578752,7721.13,20.901,2545,63,0,0
1040074766,-2408338,-934577519,7741.89,20.901,2545.4,63,0,0
1040074769,-2413815,-934573790,7803.44,20.901,2547.2,63,0,0
1040074772,-2419028,-934570237,7862.03,19.231,2548.6,62,0,0
1040074775,-2423993,-934566886,7917.67,18.269,2549.8,60,0,0
1040074778,-2428875,-934563618,7972.23,18.232,2550.8,62,0,0
1040074779,-2430454,-934562570,7989.83,17.551,2551.4,61,0,0
1040074780,-2431995,-934561550,8007,17.439,2551.8,61,0,0
1040074783,-2436556,-934558528,8057.82,16.87,2552.8,63,0,0
1040074786,-2441103,-934555512,8108.48,17.234,2554,63,0,0
1040074787,-2442636,-934554476,8125.66,17.234,2554.2,63,0,0
1040074790,-2447265,-934551412,8177.22,17.234,2555.2,63,0,0
1040074793,-2451961,-934548258,8229.76,17.364,2557.2,61,0,0
1040074796,-2456655,-934545144,8282.08,17.411,2559.8,61,0,0
1040074799,-2461276,-934542053,8333.71,17.383,2562.2,62,0,0
1040074802,-2466060,-934538845,8387.21,17.383,2564.2,65,0,0
1040074805,-2470922,-934535759,8440.68,17.672,2565.6,65,0,0
1040074808,-2475656,-934532802,8492.51,17.355,2566.2,64,0,0
1040074809,-2477195,-934531881,8509.16,16.739,2566.2,64,0,0
1040074812,-2481899,-934529259,8559.17,16.366,2565.6,63,0,0
1040074814,-2485190,-934527927,8592.12,16.739,2565.2,63,0,0
1040074815,-2486912,-934527498,8608.58,16.73,2564.8,63,0,0
1040074817,-2490498,-934527173,8641.94,16.693,2563.4,62,0,0
1040074820,-2495927,-934527805,8692.5,16.693,2562,61,0,0
1040074821,-2497733,-934528254,8709.75,16.693,2561.4,61,0,0
1040074822,-2499488,-934528922,8727.17,16.749,2560.8,61,0,0
1040074823,-2501174,-934529868,8745.1,16.814,2560.2,61,0,0
1040074825,-2504585,-934532074,8782.81,18.316,2558.8,61,0,0
1040074828,-2509796,-934535583,8841.16,19.119,2557.4,61,0,0
1040074831,-2514972,-934539188,8899.75,19.007,2555.4,61,0,0
1040074834,-2520187,-934542910,8959.27,19.193,2552.8,62,0,0
1040074837,-2525075,-934546481,9015.5,18.223,2550.4,62,0,0
1040074841,-2530463,-934551099,9081.64,15.872,2548,61,0,0
1040074843,-2532164,-934554151,9114.3,15.872,2547.2,61,0,0
1040074844,-2532623,-934555897,9131.13,16.721,2547,61,0,0
1040074845,-2532824,-934557665,9147.73,16.721,2546.8,61,0,0
1040074847,-2532841,-934561251,9181.12,15.946,2546,62,0,0
1040074849,-2533538,-934564334,9210.71,15.106,2545.6,62,0,0
1040074850,-2534318,-934565505,9223.77,13.931,2545.4,62,0,0
1040074851,-2535368,-934566458,9236.89,13.8,2545.2,63,0,0
1040074852,-2536737,-934567131,9250.99,13.8,2545.2,64,0,0
1040074853,-2538253,-934567384,9265.23,14.257,2545.2,65,0,0
1040074854,-2539791,-934567216,9279.55,14.341,2545,66,0,0
1040074855,-2541332,-934566726,9294.54,14.789,2545,67,0,0
1040074857,-2544512,-934565204,9327.25,16.179,2544.8,69,0,0
1040074860,-2549817,-934562375,9383.05,18.951,2543.6,68,0,0
1040074861,-2551676,-934561305,9402.95,19.091,2543.2,68,0,0
1040074864,-2557594,-934557971,9466.01,20.947,2542.6,69,0,0
1040074865,-2559681,-934556886,9487.84,21.33,2542.6,69,0,0
1040074868,-2565975,-934553594,9553.76,21.498,2542.6,69,0,0
1040074871,-2572263,-934549890,9621.48,21.451,2545,68,0,0
1040074872,-2574307,-934548711,9643.38,21.451,2546.4,68,0,0
1040074875,-2580247,-934545434,9706.35,21.451,2550,66,0,0
1040074878,-2586202,-934542392,9768.42,21.087,2555,65,0,0
1040074879,-2588186,-934541310,9789.39,21.087,2557,65,0,0
1040074882,-2594067,-934537918,9852.41,20.919,2563,63,0,0
1040074885,-2599800,-934534415,9914.78,20.639,2568.8,62,0,0
1040074887,-2603623,-934532088,9956.33,20.584,2572.2,62,0,0
1040074890,-2609387,-934528664,10018.58,20.584,2576.6,61,0,0
1040074893,-2615258,-934525109,10082.31,20.667,2579.8,61,0,0
1040074896,-2621197,-934521523,10146.72,21.069,2583.4,60,0,0
1040074899,-2626948,-934517458,10212.18,21.377,2587.2,60,0,0
1040074902,-2632377,-934512666,10279.5,22.338,2590.8,56,0,0
1040074903,-2634128,-934511010,10301.9,22.338,2592,56,0,0
1040074906,-2639309,-934505960,10369.18,22.338,2596.4,59,0,0
1040074909,-2644317,-934500856,10435.68,22.338,2600.4,60,0,0
1040074912,-2649461,-934495902,10502.11,22.226,2604.2,61,0,0
1040074914,-2653239,-934493003,10546.36,22.151,2607,62,0,0
1040074917,-2659544,-934489630,10612.86,22.132,2611.4,63,0,0
1040074920,-2666451,-934487479,10680.02,22.198,2615.6,63,0,0
1040074923,-2673150,-934486566,10742.72,22.263,2619.4,62,0,0
1040074924,-2676046,-934486352,10769.64,22.263,2620.8,62,0,0
1040074927,-2683354,-934485980,10837.45,22.422,2624.8,60,0,0
1040074930,-2690626,-934485554,10904.97,22.431,2629.2,61,0,0
1040074932,-2695457,-934485035,10950,22.45,2632.2,62,0,0
1040074935,-2702623,-934483536,11017.9,22.478,2636.8,64,0,0
1040074937,-2707290,-934482048,11063.34,22.524,2639.8,68,0,0
1040074939,-2711897,-934480332,11108.94,22.59,2642.8,71,0,0
1040074941,-2716468,-934478628,11154.19,22.59,2645.4,71,0,0
1040074944,-2723338,-934476059,11222.23,22.618,2649,69,0,0
1040074947,-2730128,-934473612,11289.17,22.59,2653.2,70,0,0
1040074949,-2734678,-934472232,11333.26,22.347,2656,70,0,0
1040074952,-2741665,-934470980,11399.1,22.179,2660.2,70,0,0
1040074953,-2743962,-934470732,11420.52,21.629,2661.6,70,0,0
1040074956,-2750736,-934470454,11483.35,21.237,2666.2,70,0,0
1040074958,-2755233,-934470515,11525.03,20.528,2669.6,72,0,0
1040074961,-2761522,-934470844,11583.41,19.781,2674.6,71,0,0
1040074963,-2765575,-934471258,11621.13,18.792,2678,68,0,0
1040074965,-2769689,-934471505,11659.33,18.932,2680.8,65,0,0
1040074968,-2775965,-934471856,11717.59,19.24,2685,64,0,0
1040074970,-2780200,-934472099,11756.89,19.165,2688.2,63,0,0
1040074973,-2786645,-934472412,11816.68,19.212,2694,63,0,0
1040074976,-2793102,-934472673,11876.58,19.93,2700.8,63,0,0
1040074979,-2799741,-934472855,11938.13,20.658,2707.4,64,0,0
1040074982,-2806183,-934473259,11997.96,19.846,2712.6,66,0,0
1040074983,-2808287,-934473487,12017.58,19.846,2713.8,67,0,0
1040074986,-2814048,-934475383,12074.25,18.689,2717,67,0,0
1040074987,-2815911,-934476259,12093.36,18.689,2717.6,67,0,0
1040074988,-2817712,-934477232,12112.33,18.867,2718.2,67,0,0
1040074990,-2820762,-934480022,12150.77,19.081,2719.6,68,0,0
1040074993,-2824929,-934485158,12212.28,20.434,2721.6,67,0,0
1040074994,-2826286,-934486984,12233.45,20.667,2722,66,0,0
1040074997,-2830623,-934492543,12299.01,21.283,2721.6,65,0,0
1040074999,-2833926,-934496090,12344.04,21.852,2719.6,64,0,0
1040075002,-2839572,-934500522,12410.7,21.741,2715,64,0,0
1040075005,-2845105,-934504150,12472.15,20.042,2708.8,62,0,0
1040075007,-2848502,-934506458,12510.28,18.82,2705.2,61,0,0
1040075010,-2852810,-934510177,12563.25,17.514,2700.8,61,0,0
1040075011,-2854053,-934511561,12580.57,17.206,2699.6,61,0,0
1040075013,-2856094,-934514432,12613.38,16.338,2697.4,61,0,0
1040075014,-2856802,-934515933,12628.85,14.687,2696.2,62,0,0
1040075015,-2857222,-934517348,12642.59,14.575,2695.4,62,0,0
1040075017,-2857382,-934520048,12667.83,12.839,2693.4,62,0,0
1040075020,-2856621,-934523873,12704.2,11.691,2690.4,63,0,0
1040075021,-2856488,-934524994,12714.68,11.001,2689.4,64,0,0
1040075023,-2857044,-934527166,12735.66,10.124,2687,65,0,0
1040075026,-2858972,-934530314,12770.1,11.579,2683.8,65,0,0
1040075028,-2859296,-934532899,12794.49,11.99,2682.2,65,0,0
1040075031,-2858647,-934537356,12836.54,13.977,2680.6,65,0,0
1040075035,-2856780,-934544307,12903.68,17.234,2679.4,65,0,0
1040075038,-2855394,-934550217,12960.31,18.792,2678.6,65,0,0
1040075039,-2854997,-934552234,12979.48,18.913,2678.2,65,0,0
1040075041,-2854441,-934556366,13018.39,18.745,2677.6,65,0,0
1040075043,-2854406,-934560506,13057.02,18.839,2676.4,65,0,0
1040075044,-2854666,-934562596,13076.66,19.361,2675.6,64,0,0
1040075046,-2855812,-934566824,13117.57,20.108,2673.8,61,0,0
1040075049,-2859236,-934572663,13180.79,20.714,2671.2,62,0,0
1040075052,-2864393,-934577799,13248.54,21.601,2667.2,62,0,0
1040075055,-2869888,-934582453,13315.47,21.367,2662.8,62,0,0
1040075057,-2873541,-934585444,13359.35,21.461,2658.8,62,0,0
1040075060,-2879346,-934589581,13425.59,21.591,2652.8,62,0,0
1040075061,-2881430,-934590854,13448.26,22.114,2650.8,62,0,0
1040075064,-2888071,-934594172,13517.2,22.842,2644.4,63,0,0
1040075067,-2895400,-934596869,13589.66,24.176,2637.8,63,0,0
1040075068,-2897981,-934597643,13614.65,24.484,2635.6,63,0,0
1040075070,-2903231,-934598991,13664.91,24.838,2631.2,62,0,0
1040075072,-2908530,-934600248,13715.4,25.128,2627.2,60,0,0
1040075073,-2911195,-934600897,13740.83,24.736,2625.4,61,0,0
1040075075,-2916499,-934602173,13791.41,24.913,2621.8,62,0,0
1040075078,-2924282,-934604033,13865.61,24.381,2617.4,63,0,0
1040075080,-2929276,-934605077,13912.91,23.607,2614.8,66,0,0
1040075081,-2931754,-934605526,13936.25,23.233,2613.8,67,0,0
1040075084,-2939376,-934606576,14007.58,23.924,2611.8,68,0,0
1040075086,-2944710,-934606995,14057.18,24.418,2611.2,67,0,0
1040075088,-2950151,-934607211,14107.65,25.081,2610.8,66,0,0
1040075090,-2955645,-934607337,14158.58,25.454,2610.8,65,0,0
1040075091,-2958433,-934607403,14184.43,25.725,2610.8,65,0,0
1040075093,-2964071,-934607481,14236.68,25.958,2611.2,65,0,0
1040075095,-2969702,-934607546,14288.88,25.725,2611.6,64,0,0
1040075097,-2975282,-934607598,14340.6,25.753,2612.6,63,0,0
1040075099,-2980792,-934607630,14391.67,25.753,2614,62,0,0
1040075101,-2986244,-934607726,14442.21,25.156,2615.8,63,0,0
1040075104,-2994238,-934607901,14516.31,24.549,2619.2,63,0,0
1040075107,-3002118,-934608066,14589.36,24.166,2623.6,64,0,0
1040075109,-3007206,-934608189,14636.53,23.681,2626.6,63,0,0
1040075112,-3014352,-934608256,14702.78,21.657,2631.2,63,0,0
1040075113,-3016632,-934608070,14723.98,21.209,2632.6,64,0,0
1040075116,-3023166,-934606563,14786.32,20.742,2637,64,0,0
1040075118,-3027019,-934604546,14826.76,20.229,2639.6,64,0,0
1040075119,-3028730,-934603198,14846.99,20.164,2640.8,64,0,0
1040075120,-3030304,-934601678,14867.34,20.164,2642,64,0,0
1040075122,-3033275,-934598385,14908.6,20.602,2644,65,0,0
1040075125,-3037291,-934592545,14974.44,21.423,2646.4,66,0,0
1040075126,-3038669,-934590629,14996.39,21.526,2646.8,67,0,0
1040075127,-3040054,-934588661,15018.75,21.601,2647.2,66,0,0
1040075130,-3044193,-934583002,15083.99,21.479,2647.2,65,0,0
1040075133,-3048663,-934577645,15148.93,21.507,2645.8,65,0,0
1040075136,-3053724,-934573000,15212.83,21.479,2644.4,66,0,0
1040075137,-3055529,-934571660,15233.72,21.414,2644,65,0,0
1040075140,-3061166,-934568122,15295.55,20.397,2643,64,0,0
1040075141,-3063109,-934567074,15316.03,20.388,2642.8,64,0,0
1040075144,-3068911,-934564263,15375.87,19.762,2641.8,62,0,0
1040075147,-3074592,-934561556,15434.26,19.352,2640.6,63,0,0
1040075150,-3079767,-934558178,15491.81,19.473,2639,63,0,0
1040075152,-3082344,-934555142,15528.93,18.829,2637.4,64,0,0
1040075153,-3083241,-934553469,15546.62,17.85,2636.4,64,0,0
1040075154,-3083858,-934551802,15563.19,17.28,2635.6,65,0,0
1040075156,-3084070,-934548238,15596.44,16.011,2633.8,65,0,0
1040075159,-3083017,-934542849,15647.69,16.431,2631.4,65,0,0
1040075162,-3081212,-934537738,15698.2,16.338,2630,65,0,0
1040075163,-3080795,-934536063,15714.29,16.217,2629.6,65,0,0
1040075164,-3080675,-934534429,15729.55,16.011,2629.2,65,0,0
1040075165,-3080909,-934532863,15744.3,15.2,2629,64,0,0
1040075166,-3081476,-934531406,15758.85,14.854,2628.6,64,0,0
1040075167,-3082405,-934530130,15773.53,14.854,2628,67,0,0
1040075168,-3083564,-934529015,15788.48,14.873,2627.2,68,0,0
1040075169,-3084953,-934528221,15803.31,15.2,2626.6,68,0,0
1040075170,-3086660,-934527844,15819.48,15.2,2625.8,68,0,0
1040075171,-3088390,-934527964,15835.55,15.2,2625,67,0,0
1040075172,-3090073,-934528442,15851.76,15.2,2624.2,65,0,0
1040075173,-3091558,-934529354,15867.93,15.2,2623.4,64,0,0
1040075174,-3092912,-934530654,15885.38,15.955,2622.4,64,0,0
1040075176,-3095190,-934533523,15919.5,16.067,2620.6,63,0,0
1040075180,-3098911,-934539131,15982.14,15.368,2618,64,0,0
1040075182,-3100947,-934541973,16014.69,15.592,2617.4,64,0,0
1040075185,-3104721,-934545835,16065,15.713,2619.2,65,0,0
1040075186,-3106191,-934546780,16081.22,15.713,2620,65,0,0
1040075187,-3107779,-934547573,16097.69,16.207,2621,65,0,0
1040075189,-3111349,-934548685,16132.41,17.196,2623.2,65,0,0
1040075191,-3115212,-934548926,16168.36,17.747,2625.2,65,0,0
1040075192,-3117220,-934548669,16187.13,18.325,2626.4,65,0,0
1040075195,-3123187,-934547176,16244.18,18.783,2629.4,64,0,0
1040075198,-3128929,-934545105,16300.79,18.521,2632.6,62,0,0
1040075201,-3134574,-934542968,16356.78,18.717,2636.6,62,0,0
1040075204,-3140069,-934541188,16410.36,17.654,2640.8,63,0,0
1040075205,-3141835,-934540761,16427.2,17.084,2642,63,0,0
1040075209,-3148195,-934539739,16486.9,14.696,2645.2,63,0,0
1040075210,-3149751,-934539299,16501.89,14.696,2645.8,64,0,0
1040075212,-3152757,-934537942,16532.5,15.461,2647,65,0,0
1040075216,-3158929,-934534721,16597.1,16.273,2649.8,66,0,0
1040075217,-3160607,-934534066,16613.81,16.618,2650.6,66,0,0
1040075220,-3165870,-934532276,16665.38,17.346,2652.4,66,0,0
1040075222,-3169543,-934531077,16701.21,17.607,2653.4,66,0,0
1040075225,-3175115,-934529556,16754.75,17.71,2654.6,64,0,0
1040075227,-3179225,-934528857,16793.41,19.025,2655.4,64,0,0
1040075230,-3185817,-934528176,16854.84,20.472,2655.8,64,0,0
