timestamp,position_lat,position_long,distance,enhanced_speed,enhanced_altitude,heart_rate,cadence,fractional_cadence
1039969540,-3721232,-936023952,754.07,5.402,2474.8,69,0,0
1039969543,-3718399,-936022826,782.35,9.237,2475.2,70,0,0
1039969545,-3716147,-936022012,804.55,10.469,2475.2,71,0,0
1039969547,-3713861,-936021182,827.11,11.337,2475.4,72,0,0
1039969548,-3712758,-936020806,837.92,11.337,2475.4,72,0,0
1039969551,-3709906,-936019727,866.21,10.18,2475.6,69,0,0
1039969552,-3709259,-936019440,872.78,9.508,2475.6,69,0,0
1039969555,-3707927,-936018699,886.92,4.74,2476.6,69,0,0
1039969558,-3705968,-936017619,907.68,6.494,2477.6,68,0,0
1039969559,-3705143,-936017242,916.1,7.521,2477.8,68,0,0
1039969562,-3702264,-936016100,944.85,9.639,2477.6,68,0,0
1039969563,-3701298,-936015903,953.96,9.639,2477.2,68,0,0
1039969566,-3698411,-936015268,981.38,8.743,2476.2,67,0,0
1039969569,-3695596,-936014674,1008.05,9.041,2475,67,0,0
1039969572,-3692971,-936013990,1033.21,8.883,2474.4,68,0,0
1039969574,-3691283,-936013735,1049.04,8.631,2474.6,67,0,0
1039969575,-3690425,-936013736,1056.99,8.435,2474.8,67,0,0
1039969576,-3689516,-936013893,1065.53,8.351,2475,68,0,0
1039969578,-3687541,-936014569,1084.91,8.556,2475.2,69,0,0
1039969581,-3684290,-936015899,1117.51,10.348,2475.2,68,0,0
1039969583,-3682239,-936016819,1138.37,10.964,2475,67,0,0
1039969584,-3681201,-936017186,1148.56,10.357,2474.6,67,0,0
1039969586,-3679057,-936017483,1168.65,10.208,2473.8,65,0,0
1039969587,-3677984,-936017441,1178.59,10.17,2473.6,65,0,0
1039969590,-3675269,-936017119,1203.93,9.181,2473,65,0,0
1039969591,-3674602,-936017028,1210.17,8.239,2472.8,65,0,0
1039969592,-3674097,-936016987,1214.86,7.147,2472.6,65,0,0
1039969594,-3673357,-936016975,1221.68,3.415,2472.2,64,41,0.5
1039969597,-3671970,-936016967,1234.49,4.647,2471,64,0,0
1039969598,-3671263,-936017196,1241.38,5.346,2470.6,64,0,0
1039969599,-3670498,-936017647,1249.61,6.074,2470.4,64,0,0
1039969601,-3668504,-936019086,1272.44,8.416,2470.2,65,0,0
1039969603,-3666371,-936020566,1296.55,11.15,2470,66,0,0
1039969605,-3664262,-936021945,1319.94,11.887,2469.8,66,0,0
1039969607,-3662195,-936023415,1343.49,11.104,2469.8,67,0,0
1039969609,-3660084,-936024920,1367.57,11.169,2469.4,67,0,0
1039969611,-3658017,-936026322,1390.76,11.486,2468.8,67,0,0
1039969613,-3656054,-936027604,1412.54,11.523,2468.4,67,0,0
1039969616,-3653534,-936029186,1440.17,10.068,2468,65,0,0
1039969619,-3651973,-936030228,1457.6,6.317,2467.6,65,0,0
1039969623,-3650032,-936031518,1479.22,4.917,2466.4,65,0,0
1039969626,-3647578,-936033246,1507.1,8.929,2466,65,0,0
1039969627,-3646652,-936033942,1517.87,9.844,2465.8,66,0,0
1039969629,-3644869,-936035433,1539.46,10.945,2465.2,66,0,0
1039969632,-3642483,-936037635,1569.65,10.003,2464,67,0,0
1039969633,-3641727,-936038368,1579.44,9.947,2463.2,67,0,0
1039969636,-3639686,-936040743,1608.59,9.956,2461.8,68,0,0
1039969639,-3638026,-936043380,1637.64,9.909,2460.4,68,0,0
1039969642,-3636590,-936045927,1664.88,9.592,2459.8,68,0,0
1039969645,-3635310,-936048267,1689.73,9.209,2460.6,67,0,0
1039969649,-3633966,-936050640,1715.17,6.429,2460.8,67,0,0
1039969650,-3633566,-936051190,1721.45,6.046,2461,68,0,0
1039969653,-3632460,-936053097,1741.98,6.448,2462,70,0,0
1039969656,-3631558,-936054726,1759.29,6.41,2463.2,70,0,0
1039969660,-3630839,-936055983,1772.78,3.508,2463.8,70,0,0
1039969665,-3629714,-936057972,1794.07,4.171,2463.4,69,0,0
1039969668,-3629094,-936059243,1807.25,4.255,2463,68,0,0
1039969673,-3627792,-936061452,1831.15,4.432,2463,67,0,0
1039969677,-3626789,-936063158,1849.58,4.479,2463.2,66,0,0
1039969680,-3625606,-936065218,1871.72,7.213,2463,66,0,0
1039969683,-3624206,-936067587,1897.35,8.734,2462.6,68,0,0
1039969684,-3623784,-936068348,1905.45,8.444,2462.2,68,0,0
1039969687,-3622616,-936070563,1928.78,7.866,2461.6,68,0,0
1039969690,-3621394,-936072544,1950.46,7.8,2460.6,68,0,0
1039969694,-3620178,-936074473,1971.7,5.039,2459.6,69,0,0
1039969699,-3618844,-936076675,1995.69,4.805,2459,68,0,0
1039969701,-3618425,-936077511,2004.4,4.721,2459,65,0,0
1039969702,-3618275,-936077819,2007.6,4.488,2459.2,63,0,0
1039969707,-3617483,-936080126,2030.32,4.199,2459.8,63,0,0
1039969710,-3617096,-936081526,2043.87,4.189,2459.8,64,0,0
1039969716,-3616486,-936083709,2064.98,3.826,2459.6,65,0,0
1039969720,-3615068,-936085883,2089.24,5.533,2459.8,65,0,0
1039969723,-3613564,-936088017,2113.54,7.866,2460.4,65,0,0
1039969725,-3612908,-936089610,2129.64,7.922,2460.6,66,0,0
1039969726,-3612698,-936090574,2138.84,7.651,2460.6,66,0,0
1039969729,-3612746,-936093047,2161.96,7.698,2459.8,67,0,0
1039969732,-3613096,-936095716,2187.08,7.856,2459.2,69,0,0
1039969736,-3613541,-936098483,2213.19,6.55,2459.4,71,0,0
1039969737,-3613465,-936099231,2220.19,6.429,2459.6,71,0,0
1039969739,-3612929,-936100375,2232.03,6.531,2459.8,71,0,0
1039969741,-3611855,-936101305,2245.28,6.55,2459.8,71,0,0
1039969742,-3611153,-936101652,2252.54,6.569,2460,71,0,0
1039969744,-3609578,-936102169,2267.94,7.399,2460,71,0,0
1039969746,-3607812,-936102453,2284.53,7.819,2460,71,0,0
1039969749,-3604983,-936102485,2310.79,7.782,2460,68,0,0
1039969750,-3604277,-936102300,2317.55,7.875,2460,67,0,0
1039969751,-3603392,-936101974,2326.3,7.884,2459.8,66,0,0
1039969754,-3600916,-936100750,2351.94,8.519,2459,66,0,0
1039969757,-3598578,-936099489,2376.58,8.398,2458.8,67,0,0
1039969760,-3595890,-936098285,2403.96,8.454,2459.4,69,0,0
1039969763,-3592799,-936097802,2432.96,9.032,2460,70,0,0
1039969764,-3591630,-936097734,2443.82,9.443,2460,71,0,0
1039969766,-3589250,-936097634,2465.89,10.581,2460.2,72,0,0
1039969768,-3586974,-936097418,2487.1,10.394,2460.4,72,0,0
1039969769,-3585727,-936097148,2498.93,10.394,2460,72,0,0
1039969770,-3584448,-936096765,2511.31,11.076,2459.6,72,0,0
1039969771,-3583188,-936096250,2523.93,12.139,2459.2,72,0,0
1039969773,-3580874,-936094857,2549.03,12.596,2458.2,73,0,0
1039969775,-3578867,-936093401,2572.06,12.363,2457.4,73,0,0
1039969777,-3576359,-936091751,2599.95,12.503,2456.4,72,0,0
1039969778,-3575172,-936091065,2612.68,12.662,2455.8,72,0,0
1039969780,-3572821,-936089786,2637.52,12.708,2454.8,71,0,0
1039969782,-3570717,-936088661,2659.66,11.71,2454,69,0,0
1039969783,-3569818,-936088026,2669.88,10.964,2453.8,68,0,0
1039969786,-3567243,-936086480,2697.88,10.114,2453.2,67,0,0
1039969787,-3566384,-936086399,2705.86,9.125,2453,67,0,0
1039969788,-3565555,-936086598,2713.76,8.547,2452.8,68,0,0
1039969789,-3564773,-936087033,2722.05,8.547,2452.6,68,0,0
1039969790,-3564098,-936087658,2730.61,8.64,2452.2,68,0,0
1039969792,-3563200,-936089480,2749.6,8.948,2451.8,68,0,0
1039969794,-3562206,-936091625,2771.63,10.217,2451.4,68,0,0
1039969795,-3561484,-936092654,2783.33,10.786,2451.2,68,0,0
1039969797,-3559698,-936094681,2808.46,11.981,2451,68,0,0
1039969798,-3558635,-936095620,2821.62,12.289,2451,69,0,0
1039969800,-3555874,-936097393,2852.14,13.483,2450.8,69,0,0
1039969801,-3554404,-936097864,2866.44,13.968,2450.6,68,0,0
1039969803,-3551394,-936098389,2894.78,14.547,2450.4,67,0,0
1039969805,-3547818,-936098814,2928.15,15.638,2450.2,66,0,0
1039969807,-3544040,-936099352,2963.52,17.057,2450,67,0,0
1039969809,-3540138,-936099880,3000.02,18.195,2449.8,67,0,0
1039969810,-3538222,-936100135,3017.93,18.195,2449.8,67,0,0
1039969812,-3534537,-936100650,3052.42,17.738,2449.8,68,0,0
1039969814,-3530953,-936100771,3085.66,17.318,2450,69,0,0
1039969815,-3528800,-936100644,3105.65,17.215,2450,69,0,0
1039969817,-3525114,-936099987,3140.37,17.467,2450.2,68,0,0
1039969819,-3519714,-936098920,3191.39,17.411,2450,68,0,0
1039969822,-3516523,-936098274,3221.58,16.319,2449.8,68,0,0
1039969823,-3515287,-936098091,3233.16,15.676,2449.6,68,0,0
1039969824,-3513435,-936097947,3250.37,14.826,2449.4,68,0,0
1039969826,-3510514,-936097800,3277.48,14.248,2449,68,0,0
1039969827,-3509092,-936097730,3290.67,14.192,2448.8,67,0,0
1039969829,-3506465,-936097893,3315.1,13.203,2448,67,0,0
1039969830,-3505381,-936098533,3326.32,12.475,2447.8,67,0,0
1039969831,-3504471,-936099150,3336.24,11.99,2447.6,67,0,0
1039969832,-3503238,-936100059,3350.42,11.99,2447.4,67,0,0
1039969834,-3501359,-936101438,3372.06,12.214,2447.2,67,0,0
1039969836,-3499293,-936102884,3395.47,12.214,2447.2,67,0,0
1039969838,-3497092,-936104518,3420.94,12.233,2447.4,67,0,0
1039969840,-3494946,-936106234,3446.47,12.699,2448.4,69,0,0
1039969841,-3493926,-936107072,3458.73,12.699,2449,70,0,0
1039969843,-3491639,-936108966,3486.33,12.55,2450,70,0,0
1039969845,-3489623,-936110591,3510.4,12.755,2450.8,70,0,0
1039969847,-3487097,-936112367,3539.08,13.502,2451.6,69,0,0
1039969849,-3484375,-936114147,3569.29,15.106,2452.8,69,0,0
1039969851,-3481597,-936115995,3600.28,15.47,2454,69,0,0
1039969853,-3478453,-936118198,3635.94,15.694,2454.8,69,0,0
1039969855,-3475629,-936120143,3667.79,16.917,2455.2,70,0,0
1039969857,-3472260,-936122404,3705.46,18.391,2455.8,70,0,0
1039969859,-3468774,-936124762,3744.56,19.352,2456.2,70,0,0
1039969861,-3465158,-936127188,3785,19.986,2456.8,70,0,0
1039969862,-3463291,-936128424,3805.79,20.36,2457,70,0,0
1039969863,-3461376,-936129690,3827.11,20.854,2457.2,70,0,0
1039969864,-3459411,-936130990,3848.99,21.274,2457.6,70,0,0
1039969865,-3457403,-936132287,3871.19,21.862,2458,70,0,0
1039969866,-3455290,-936133638,3894.48,22.235,2458.4,70,0,0
1039969867,-3453224,-936134996,3917.44,22.431,2458.8,71,0,0
1039969868,-3451115,-936136399,3940.97,22.795,2459,71,0,0
1039969869,-3449049,-936137761,3963.95,23.299,2459.4,71,0,0
1039969870,-3447004,-936139121,3986.76,23.299,2459.6,71,0,0
1039969871,-3444992,-936140441,4009.1,23.131,2459.8,70,0,0
1039969873,-3440580,-936143391,4058.4,22.767,2460.4,69,0,0
1039969875,-3436881,-936145798,4099.38,22.58,2461.4,69,0,0
1039969876,-3434857,-936147149,4121.98,22.58,2462,68,0,0
1039969877,-3432825,-936148497,4144.63,22.655,2463,68,0,0
1039969878,-3430809,-936149828,4167.06,22.655,2463.8,69,0,0
1039969879,-3428826,-936151136,4189.13,22.608,2464.6,69,0,0
1039969880,-3426858,-936152434,4211.02,22.552,2465.4,69,0,0
1039969881,-3424884,-936153757,4233.09,22.487,2466.2,69,0,0
1039969882,-3422898,-936155088,4255.3,22.459,2467.2,71,0,0
1039969883,-3420915,-936156431,4277.54,22.384,2468,72,0,0
1039969884,-3418913,-936157772,4299.92,22.384,2468.8,73,0,0
1039969885,-3416907,-936159120,4322.36,22.412,2469.6,73,0,0
1039969886,-3414906,-936160460,4344.73,22.44,2470.4,74,0,0
1039969887,-3412915,-936161794,4366.99,22.44,2471.4,75,0,0
1039969888,-3410980,-936163090,4388.62,22.422,2472.2,75,0,0
1039969889,-3409133,-936164381,4409.56,22.366,2473.4,76,0,0
1039969890,-3407368,-936165632,4429.65,22.132,2474.6,77,0,0
1039969891,-3405653,-936166860,4449.24,20.91,2475.6,78,0,0
1039969893,-3402255,-936169228,4487.71,19.538,2477.6,79,0,0
1039969895,-3398751,-936171668,4527.37,19.725,2479.4,79,0,0
1039969896,-3396966,-936172892,4547.48,19.949,2480.2,79,0,0
1039969897,-3395187,-936174065,4567.27,20.052,2481,79,0,0
1039969899,-3391613,-936176368,4606.74,20.005,2482.8,80,0,0
1039969900,-3389821,-936177573,4626.8,19.996,2483.6,81,0,0
1039969902,-3386259,-936179821,4665.91,19.949,2485.4,80,0,0
1039969903,-3384431,-936181014,4686.18,19.949,2486.2,80,0,0
1039969904,-3382572,-936182211,4706.71,19.958,2487,80,0,0
1039969905,-3380679,-936183414,4727.54,19.996,2487.8,79,0,0
1039969906,-3378744,-936184623,4748.72,20.154,2488.6,78,0,0
1039969907,-3376786,-936185861,4770.23,20.761,2489.6,77,0,0
1039969908,-3374818,-936187063,4791.64,21.274,2490.6,77,0,0
1039969909,-3372820,-936188310,4813.51,21.619,2491.6,76,0,0
1039969910,-3370874,-936189533,4834.85,21.759,2492.6,76,0,0
1039969911,-3368578,-936190960,4859.95,21.759,2493.4,75,0,0
1039969912,-3367066,-936191905,4876.51,21.731,2494.4,75,0,0
1039969913,-3364813,-936193330,4901.26,21.321,2495.2,75,0,0
1039969915,-3361035,-936195816,4943.26,21.321,2497,74,0,0
1039969916,-3359157,-936197093,4964.35,21.321,2498,74,0,0
1039969917,-3357272,-936198432,4985.84,21.349,2499,73,0,0
1039969918,-3355415,-936199810,5007.31,21.321,2500,73,0,0
1039969920,-3352145,-936202408,5046.12,21.293,2502.6,73,0,0
1039969921,-3350414,-936203890,5067.3,21.293,2504,73,0,0
1039969922,-3348440,-936205835,5093.07,21.302,2505.4,74,0,0
1039969923,-3346895,-936207555,5114.58,21.377,2506.8,73,0,0
1039969925,-3344345,-936210884,5153.62,21.367,2509.6,74,0,0
1039969926,-3342994,-936212883,5176.09,21.386,2510.8,74,0,0
1039969927,-3341770,-936214892,5197.98,21.414,2512.2,74,0,0
1039969928,-3340605,-936216931,5219.86,21.423,2513.8,75,0,0
1039969929,-3339538,-936218985,5241.43,21.423,2515.4,77,0,0
1039969930,-3338557,-936221072,5262.92,21.414,2517,80,0,0
1039969931,-3337666,-936223144,5283.94,21.405,2518.8,83,0,0
1039969932,-3336938,-936225174,5304.04,21.377,2520.2,84,0,0
1039969933,-3336248,-936227227,5324.23,21.33,2521.8,84,0,0
1039969934,-3335677,-936229338,5344.63,20.77,2523,84,0,0
1039969935,-3335092,-936231862,5368.8,20.472,2524.6,84,0,0
1039969937,-3334360,-936235965,5407.69,19.725,2527.2,83,0,0
1039969939,-3333801,-936240114,5446.74,19.557,2529.6,81,0,0
1039969940,-3333539,-936242204,5466.39,19.604,2531,81,0,0
1039969942,-3333118,-936245904,5501.13,19.762,2533.6,78,0,0
1039969944,-3332701,-936250128,5540.73,19.622,2536.6,74,0,0
1039969946,-3332210,-936254749,5584.09,19.641,2539.6,75,0,0
1039969948,-3331801,-936258487,5619.17,19.613,2542.2,77,0,0
1039969949,-3331525,-936261016,5642.9,19.613,2543.6,78,0,0
1039969950,-3331308,-936263205,5663.43,19.697,2545.2,78,0,0
1039969951,-3331105,-936265397,5683.96,19.79,2546.6,77,0,0
1039969952,-3330859,-936267638,5705,20.266,2548.2,76,0,0
1039969954,-3330451,-936271705,5743.13,20.742,2551.2,76,0,0
1039969955,-3330167,-936274480,5769.15,21.255,2552.8,76,0,0
1039969956,-3329913,-936276794,5790.87,21.685,2554.4,77,0,0
1039969957,-3329671,-936279098,5812.49,21.722,2555.8,77,0,0
1039969958,-3329411,-936281385,5833.96,21.722,2557.2,77,0,0
1039969959,-3329151,-936283675,5855.46,21.713,2558.6,76,0,0
1039969961,-3328497,-936288207,5898.19,21.535,2561.4,76,0,0
1039969962,-3328121,-936290459,5919.49,21.619,2562.8,76,0,0
1039969963,-3327716,-936292731,5941.01,21.619,2564.2,77,0,0
1039969964,-3327280,-936295014,5962.7,21.61,2565.4,77,0,0
1039969965,-3326827,-936297308,5984.51,21.61,2566.6,76,0,0
1039969966,-3326378,-936299539,6005.73,21.61,2567.8,75,0,0
1039969968,-3325304,-936304073,6049.19,21.582,2570,75,0,0
1039969969,-3324727,-936306337,6070.99,21.61,2571,75,0,0
1039969970,-3324136,-936308613,6092.92,21.61,2572,75,0,0
1039969971,-3323548,-936310915,6115.07,21.983,2573,75,0,0
1039969972,-3322912,-936313267,6137.8,22.263,2574,75,0,0
1039969974,-3321592,-936317837,6182.16,22.543,2576,77,0,0
1039969975,-3320883,-936320095,6204.23,22.543,2577,77,0,0
1039969976,-3320167,-936322324,6226.06,22.319,2577.8,78,0,0
1039969977,-3319421,-936324597,6248.36,22.31,2578.6,79,0,0
1039969978,-3318634,-936326870,6270.79,22.384,2579.4,79,0,0
1039969979,-3317854,-936329173,6293.46,22.422,2580,79,0,0
1039969980,-3317096,-936331541,6316.64,22.562,2580.4,79,0,0
1039969981,-3316351,-936333925,6339.94,22.636,2580.8,78,0,0
1039969982,-3315599,-936336315,6363.3,22.786,2581.4,78,0,0
1039969983,-3314851,-936338652,6386.18,22.87,2582.2,77,0,0
1039969984,-3314100,-936340971,6408.91,22.888,2583,77,0,0
1039969985,-3313343,-936343313,6431.87,22.916,2584,76,0,0
1039969987,-3311803,-936347994,6477.81,23.009,2586,75,0,0
1039969988,-3311060,-936350275,6500.18,23.159,2587,75,0,0
1039969989,-3310314,-936352529,6522.32,23.159,2588.2,74,0,0
1039969991,-3308831,-936357068,6566.84,23.112,2590,74,0,0
1039969992,-3308210,-936358929,6585.14,22.916,2591,73,0,0
1039969993,-3307448,-936361233,6607.76,22.916,2591.8,72,0,0
1039969994,-3306709,-936363582,6630.73,22.916,2592.8,72,0,0
1039969995,-3305970,-936365891,6653.33,22.907,2593.8,71,0,0
1039969996,-3305202,-936368172,6675.77,22.898,2594.8,71,0,0
1039969997,-3304317,-936370898,6702.49,22.86,2595.8,71,0,0
1039969998,-3303622,-936373203,6724.95,22.786,2596.8,71,0,0
1039969999,-3302905,-936375478,6747.18,22.636,2597.8,71,0,0
1039970000,-3302187,-936377737,6769.29,22.618,2599,71,0,0
1039970001,-3301464,-936379994,6791.39,22.599,2600.2,71,0,0
1039970002,-3300739,-936382291,6813.86,22.524,2601.6,71,0,0
1039970003,-3300015,-936384606,6836.47,22.506,2602.8,71,0,0
1039970004,-3298574,-936389145,6880.88,22.496,2605.4,70,0,0
1039970006,-3297870,-936391378,6902.71,22.375,2606.6,70,0,0
1039970007,-3297184,-936393613,6924.51,22.319,2608,69,0,0
1039970008,-3296517,-936395799,6945.83,22.263,2609.4,69,0,0
1039970009,-3295820,-936397922,6966.66,21.964,2610.6,69,0,0
1039970010,-3295144,-936400015,6987.17,21.713,2612,70,0,0
1039970011,-3294464,-936402106,7007.68,20.929,2613.2,70,0,0
1039970013,-3292861,-936406197,7048.64,20.546,2615.8,71,0,0
1039970014,-3291943,-936408262,7069.7,20.546,2617.2,71,0,0
1039970015,-3290959,-936410233,7090.23,20.686,2618.4,71,0,0
1039970017,-3288811,-936413672,7128.01,20.649,2621,71,0,0
1039970018,-3287693,-936415173,7145.43,19.492,2622.6,70,0,0
1039970020,-3285189,-936418014,7180.66,17.794,2625.6,69,0,0
1039970022,-3282239,-936420789,7218.3,17.831,2628,69,0,0
1039970024,-3279208,-936422973,7253.02,17.868,2630.2,70,0,0
1039970026,-3275919,-936424791,7287.89,17.775,2632.4,73,0,0
1039970028,-3272361,-936426272,7323.67,17.794,2635,74,0,0
1039970029,-3270557,-936426804,7341.1,17.794,2636.4,75,0,0
1039970031,-3266865,-936427640,7376.19,17.756,2639.2,74,0,0
1039970033,-3263071,-936428121,7411.67,17.738,2641.2,74,0,0
1039970035,-3259249,-936428248,7447.12,17.738,2643,74,0,0
1039970037,-3255352,-936427928,7483.34,17.747,2644.6,73,0,0
1039970039,-3251492,-936427164,7519.77,17.756,2646.4,72,0,0
1039970041,-3247753,-936426131,7555.74,17.775,2648,72,0,0
1039970043,-3244121,-936424661,7592.11,17.822,2650,73,0,0
1039970045,-3241005,-936423133,7624.33,17.84,2652,74,0,0
1039970046,-3239002,-936422010,7645.63,17.85,2653.2,73,0,0
1039970048,-3236099,-936419880,7679.11,18.223,2655.4,74,0,0
1039970050,-3233344,-936417175,7714.98,17.943,2657.6,75,0,0
1039970052,-3230879,-936414309,7750.11,17.85,2660,74,0,0
1039970053,-3228224,-936411106,7788.83,17.794,2662.4,73,0,0
1039970056,-3225882,-936407899,7825.81,17.971,2664.2,70,0,0
1039970057,-3224756,-936406202,7844.77,18.232,2665.4,68,0,0
1039970059,-3222484,-936402903,7882.05,18.587,2668,67,0,0
1039970061,-3220252,-936399387,7920.81,18.652,2670.8,67,0,0
1039970063,-3217872,-936395784,7960.99,18.969,2673.4,66,0,0
1039970064,-3216614,-936394097,7980.56,19.473,2674.8,67,0,0
1039970066,-3213883,-936390959,8019.26,19.361,2677.4,67,0,0
1039970068,-3210953,-936388228,8056.5,19.165,2680.2,70,0,0
1039970070,-3207735,-936386042,8092.66,19.063,2683,71,0,0
1039970071,-3206066,-936385019,8110.83,19.044,2684.2,72,0,0
1039970073,-3202585,-936383138,8147.55,18.839,2686.6,72,0,0
1039970075,-3198903,-936381519,8184.87,18.643,2688.4,72,0,0
1039970076,-3197011,-936380959,8203.15,18.605,2689,71,0,0
1039970078,-3193216,-936380176,8239.09,18.531,2689.8,70,0,0
1039970080,-3189531,-936379874,8273.38,18.204,2690.4,67,0,0
1039970082,-3185823,-936379868,8307.77,17.439,2690.8,67,0,0
1039970084,-3182085,-936380343,8342.7,17.532,2691.8,68,0,0
1039970086,-3178436,-936381261,8377.61,17.458,2693,69,0,0
1039970088,-3174854,-936382458,8412.64,17.402,2694.8,69,0,0
1039970090,-3171303,-936383917,8448.26,17.42,2697,69,0,0
1039970092,-3167832,-936385635,8484.21,17.504,2699.6,69,0,0
1039970094,-3164389,-936387423,8520.22,17.607,2702.2,69,0,0
1039970096,-3160898,-936389307,8557.03,17.7,2704.8,69,0,0
1039970098,-3157366,-936391163,8594.08,17.784,2707.2,69,0,0
1039970100,-3153759,-936393110,8632.11,17.868,2709.2,69,0,0
1039970102,-3150013,-936395061,8671.31,18.027,2711.2,68,0,0
1039970103,-3148075,-936396021,8691.39,19.109,2712.2,68,0,0
1039970104,-3146091,-936397004,8711.93,19.856,2713.2,67,0,0
1039970105,-3144093,-936397952,8732.46,20.425,2714.2,67,0,0
1039970106,-3142056,-936398816,8752.98,20.574,2715.4,66,0,0
1039970107,-3139994,-936399580,8773.38,20.574,2716.4,66,0,0
1039970108,-3137902,-936400208,8793.63,20.574,2717.4,67,0,0
1039970109,-3135775,-936400756,8814,20.518,2718.6,67,0,0
1039970110,-3133630,-936401173,8834.26,20.518,2719.6,68,0,0
1039970111,-3131474,-936401447,8854.39,20.537,2720.6,70,0,0
1039970113,-3127157,-936401805,8894.55,20.537,2722.4,71,0,0
1039970114,-3124962,-936401844,8914.89,20.528,2723.2,71,0,0
1039970115,-3122785,-936401785,8935.07,20.528,2724,71,0,0
1039970117,-3118915,-936401362,8971.18,20.313,2725.8,71,0,0
1039970118,-3116342,-936400850,8995.5,20.304,2727,70,0,0
1039970119,-3114250,-936400294,9015.56,20.341,2728,70,0,0
1039970122,-3108170,-936397991,9075.79,20.266,2731.4,69,0,0
1039970123,-3106198,-936397068,9095.97,20.266,2732.6,69,0,0
1039970124,-3104216,-936396095,9116.47,20.341,2733.6,69,0,0
1039970125,-3102316,-936394978,9136.93,20.35,2734.8,69,0,0
1039970126,-3100489,-936393739,9157.43,20.434,2736,69,0,0
1039970127,-3098754,-936392366,9177.99,20.462,2737.2,69,0,0
1039970129,-3095767,-936389671,9215.38,20.518,2739.6,70,0,0
1039970130,-3094121,-936388115,9236.44,20.546,2741,70,0,0
1039970131,-3092496,-936386482,9257.87,20.611,2742.2,70,0,0
1039970132,-3090509,-936384540,9283.7,20.723,2743.4,70,0,0
1039970133,-3088851,-936382932,9305.18,20.957,2744.4,70,0,0
1039970135,-3085558,-936379590,9348.8,21.003,2746.4,69,0,0
1039970136,-3083894,-936377912,9370.77,21.862,2747.4,69,0,0
1039970138,-3080604,-936374584,9414.27,21.713,2749.2,69,0,0
